Gaia G,Gaia DR4 Alone,Gaia + NANCY,Gaia + NANCY + LSST
20.651515151515152,0.43103427907337455,0.08342958241275969,0.06808804354863217
20.686868686868685,0.4443885446803088,0.08504470841650259,0.06942672327441864
20.72222222222222,inf,7.565760524634484,0.07377484343046743
20.757575757575758,inf,7.6270495063307004,0.07509167549576329
20.792929292929294,inf,7.689846152972467,0.07646608204177659
20.828282828282827,inf,7.756434496069645,0.07790552018212647
20.863636363636363,inf,7.825129155614712,0.07940788032450087
20.8989898989899,inf,7.895396354133433,0.08097381820205533
20.934343434343432,inf,7.967269340123574,0.08260539295305165
20.96969696969697,inf,8.040782512437836,0.08430469455601777
21.005050505050505,inf,8.116421165881812,0.08607897349638949
21.04040404040404,inf,8.196436066614686,0.08795059738146394
21.075757575757574,inf,8.278139088801638,0.08991506098709431
21.11111111111111,inf,8.361563485114038,0.09197339535420325
21.146464646464647,inf,8.446744260524605,0.09412677429468318
21.18181818181818,inf,8.533717665981335,0.09637651322027178
21.217171717171716,inf,8.623958799373685,0.09872807594181524
21.252525252525253,inf,8.717537584307475,0.10118338123873873
21.28787878787879,inf,8.812949884018142,0.10373996964888496
21.32323232323232,inf,8.910232604086147,0.10639973897135047
21.358585858585858,inf,9.00942426267136,0.10916472724957849
21.393939393939394,inf,9.110564740671753,0.11203711304155496
21.429292929292927,inf,9.213373895643576,0.11501819249992841
21.464646464646464,inf,9.318160298903063,0.1181112126302422
21.5,inf,9.425035793535676,0.12131898422807011
